kappa,k,q1,q2,m1,m2,dm,unspecified1,lhs_ass1,ass1_holds,mono_holds,cross_partial_negative,m_soph,m_naive,u_soph,u_naive,welfare_loss,naive_worse,naive_underspec
0.2,12,0.7,0.71,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,85.6,85.6,0.0,True,True
0.2,12,0.71,0.72,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,85.6,85.6,0.0,True,True
0.2,12,0.72,0.73,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,85.6,85.6,0.0,True,True
0.2,12,0.73,0.74,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,85.6,85.6,0.0,True,True
0.2,12,0.74,0.75,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,85.6,85.6,0.0,True,True
0.2,12,0.75,0.76,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,85.6,85.6,0.0,True,True
0.2,12,0.76,0.77,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,85.6,85.6,0.0,True,True
0.2,12,0.77,0.78,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,85.6,85.6,0.0,True,True
0.2,12,0.78,0.79,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,85.6,85.6,0.0,True,True
0.2,12,0.79,0.7999999999999999,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,85.6,85.6,0.0,True,True
0.2,12,0.7999999999999999,0.8099999999999999,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,85.6,85.6,0.0,True,True
0.2,12,0.8099999999999999,0.82,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,85.6,85.6,0.0,True,True
0.2,12,0.82,0.83,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,85.6,85.6,0.0,True,True
0.2,12,0.83,0.84,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,85.6,85.6,0.0,True,True
0.2,12,0.84,0.85,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,85.6,85.6,0.0,True,True
0.2,12,0.85,0.86,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,85.6,85.6,0.0,True,True
0.2,12,0.86,0.87,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,85.6,85.6,0.0,True,True
0.2,12,0.87,0.88,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,85.6,85.6,0.0,True,True
0.2,12,0.88,0.89,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,85.6,85.6,0.0,True,True
0.2,12,0.89,0.9,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,85.6,85.6,0.0,True,True
0.2,12,0.9,0.91,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,85.6,85.6,0.0,True,True
0.2,12,0.91,0.9199999999999999,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,85.6,85.6,0.0,True,True
0.2,12,0.9199999999999999,0.9299999999999999,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,85.6,85.6,0.0,True,True
0.2,12,0.9299999999999999,0.94,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,85.6,85.6,0.0,True,True
0.2,12,0.94,0.95,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,85.6,85.6,0.0,True,True
0.2,12,0.95,0.96,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,85.6,85.6,0.0,True,True
0.2,12,0.96,0.97,12.0,12.0,0.0,0.0,-0.0,True,True,True,12.0,12.0,85.6,85.6,0.0,True,True
0.2,12,0.97,0.98,12.0,9.63,-2.369999999999999,0.0,-0.0,True,True,True,12.0,9.81,85.6,83.92344030989857,1.6765596901014277,True,True
0.2,12,0.98,0.99,9.63,4.668,-4.962000000000001,2.369999999999999,-0.04788041634252112,True,True,True,9.63,7.29,86.0510873117128,85.60881185621984,0.4422754554929611,True,True
0.2,13,0.7,0.71,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,83.1,83.1,0.0,True,True
0.2,13,0.71,0.72,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,83.1,83.1,0.0,True,True
0.2,13,0.72,0.73,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,83.1,83.1,0.0,True,True
0.2,13,0.73,0.74,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,83.1,83.1,0.0,True,True
0.2,13,0.74,0.75,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,83.1,83.1,0.0,True,True
0.2,13,0.75,0.76,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,83.1,83.1,0.0,True,True
0.2,13,0.76,0.77,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,83.1,83.1,0.0,True,True
0.2,13,0.77,0.78,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,83.1,83.1,0.0,True,True
0.2,13,0.78,0.79,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,83.1,83.1,0.0,True,True
0.2,13,0.79,0.7999999999999999,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,83.1,83.1,0.0,True,True
0.2,13,0.7999999999999999,0.8099999999999999,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,83.1,83.1,0.0,True,True
0.2,13,0.8099999999999999,0.82,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,83.1,83.1,0.0,True,True
0.2,13,0.82,0.83,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,83.1,83.1,0.0,True,True
0.2,13,0.83,0.84,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,83.1,83.1,0.0,True,True
0.2,13,0.84,0.85,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,83.1,83.1,0.0,True,True
0.2,13,0.85,0.86,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,83.1,83.1,0.0,True,True
0.2,13,0.86,0.87,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,83.1,83.1,0.0,True,True
0.2,13,0.87,0.88,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,83.1,83.1,0.0,True,True
0.2,13,0.88,0.89,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,83.1,83.1,0.0,True,True
0.2,13,0.89,0.9,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,83.1,83.1,0.0,True,True
0.2,13,0.9,0.91,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,83.1,83.1,0.0,True,True
0.2,13,0.91,0.9199999999999999,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,83.1,83.1,0.0,True,True
0.2,13,0.9199999999999999,0.9299999999999999,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,83.1,83.1,0.0,True,True
0.2,13,0.9299999999999999,0.94,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,83.1,83.1,0.0,True,True
0.2,13,0.94,0.95,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,83.1,83.1,0.0,True,True
0.2,13,0.95,0.96,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,13.0,83.1,83.1,0.0,True,True
0.2,13,0.96,0.97,13.0,13.0,0.0,0.0,-0.0,True,True,True,13.0,12.4995,83.1,82.35383984559942,0.7461601544005703,True,True
0.2,13,0.97,0.98,13.0,9.3925,-3.6075,0.0,-0.0,True,True,True,13.0,9.684999999999999,83.1,81.01588717546528,2.0841128245347136,True,True
0.2,13,0.98,0.99,9.3925,4.6215,-4.771,3.6075,-0.07288126664795147,True,True,True,9.3925,7.241,84.14921549512425,83.77338525513628,0.3758302399879767,True,True
0.2,14,0.7,0.71,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,80.4,80.4,0.0,True,True
0.2,14,0.71,0.72,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,80.4,80.4,0.0,True,True
0.2,14,0.72,0.73,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,80.4,80.4,0.0,True,True
0.2,14,0.73,0.74,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,80.4,80.4,0.0,True,True
0.2,14,0.74,0.75,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,80.4,80.4,0.0,True,True
0.2,14,0.75,0.76,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,80.4,80.4,0.0,True,True
0.2,14,0.76,0.77,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,80.4,80.4,0.0,True,True
0.2,14,0.77,0.78,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,80.4,80.4,0.0,True,True
0.2,14,0.78,0.79,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,80.4,80.4,0.0,True,True
0.2,14,0.79,0.7999999999999999,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,80.4,80.4,0.0,True,True
0.2,14,0.7999999999999999,0.8099999999999999,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,80.4,80.4,0.0,True,True
0.2,14,0.8099999999999999,0.82,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,80.4,80.4,0.0,True,True
0.2,14,0.82,0.83,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,80.4,80.4,0.0,True,True
0.2,14,0.83,0.84,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,80.4,80.4,0.0,True,True
0.2,14,0.84,0.85,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,80.4,80.4,0.0,True,True
0.2,14,0.85,0.86,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,80.4,80.4,0.0,True,True
0.2,14,0.86,0.87,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,80.4,80.4,0.0,True,True
0.2,14,0.87,0.88,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,80.4,80.4,0.0,True,True
0.2,14,0.88,0.89,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,80.4,80.4,0.0,True,True
0.2,14,0.89,0.9,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,80.4,80.4,0.0,True,True
0.2,14,0.9,0.91,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,80.4,80.4,0.0,True,True
0.2,14,0.91,0.9199999999999999,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,80.4,80.4,0.0,True,True
0.2,14,0.9199999999999999,0.9299999999999999,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,80.4,80.4,0.0,True,True
0.2,14,0.9299999999999999,0.94,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,80.4,80.4,0.0,True,True
0.2,14,0.94,0.95,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,80.4,80.4,0.0,True,True
0.2,14,0.95,0.96,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,14.0,80.4,80.4,0.0,True,True
0.2,14,0.96,0.97,14.0,14.0,0.0,0.0,-0.0,True,True,True,14.0,12.25,80.4,78.0991044554988,2.300895544501202,True,True
0.2,14,0.97,0.98,14.0,9.163,-4.837,0.0,-0.0,True,True,True,14.0,9.569,80.4,78.2180951145551,2.181904885444908,True,True
0.2,14,0.98,0.99,9.163,4.571,-4.5920000000000005,4.837,-0.09772049529484166,True,True,True,9.163,7.196,82.29417828067584,81.97874753798112,0.3154307426947156,True,True
0.2,15,0.7,0.71,15.0,15.0,0.0,0.0,-0.0,True,True,True,15.0,15.0,77.5,77.5,0.0,True,True
0.2,15,0.71,0.72,15.0,15.0,0.0,0.0,-0.0,True,True,True,15.0,15.0,77.5,77.5,0.0,True,True
0.2,15,0.72,0.73,15.0,15.0,0.0,0.0,-0.0,True,True,True,15.0,15.0,77.5,77.5,0.0,True,True
0.2,15,0.73,0.74,15.0,15.0,0.0,0.0,-0.0,True,True,True,15.0,15.0,77.5,77.5,0.0,True,True
0.2,15,0.74,0.75,15.0,15.0,0.0,0.0,-0.0,True,True,True,15.0,15.0,77.5,77.5,0.0,True,True
0.2,15,0.75,0.76,15.0,15.0,0.0,0.0,-0.0,True,True,True,15.0,15.0,77.5,77.5,0.0,True,True
0.2,15,0.76,0.77,15.0,15.0,0.0,0.0,-0.0,True,True,True,15.0,15.0,77.5,77.5,0.0,True,True
0.2,15,0.77,0.78,15.0,15.0,0.0,0.0,-0.0,True,True,True,15.0,15.0,77.5,77.5,0.0,True,True
0.2,15,0.78,0.79,15.0,15.0,0.0,0.0,-0.0,True,True,True,15.0,15.0,77.5,77.5,0.0,True,True
0.2,15,0.79,0.7999999999999999,15.0,15.0,0.0,0.0,-0.0,True,True,True,15.0,15.0,77.5,77.5,0.0,True,True
0.2,15,0.7999999999999999,0.8099999999999999,15.0,15.0,0.0,0.0,-0.0,True,True,True,15.0,15.0,77.5,77.5,0.0,True,True
0.2,15,0.8099999999999999,0.82,15.0,15.0,0.0,0.0,-0.0,True,True,True,15.0,15.0,77.5,77.5,0.0,True,True
0.2,15,0.82,0.83,15.0,15.0,0.0,0.0,-0.0,True,True,True,15.0,15.0,77.5,77.5,0.0,True,True
0.2,15,0.83,0.84,15.0,15.0,0.0,0.0,-0.0,True,True,True,15.0,15.0,77.5,77.5,0.0,True,True
0.2,15,0.84,0.85,15.0,15.0,0.0,0.0,-0.0,True,True,True,15.0,15.0,77.5,77.5,0.0,True,True
0.2,15,0.85,0.86,15.0,15.0,0.0,0.0,-0.0,True,True,True,15.0,15.0,77.5,77.5,0.0,True,True
0.2,15,0.86,0.87,15.0,15.0,0.0,0.0,-0.0,True,True,True,15.0,15.0,77.5,77.5,0.0,True,True
0.2,15,0.87,0.88,15.0,15.0,0.0,0.0,-0.0,True,True,True,15.0,15.0,77.5,77.5,0.0,True,True
0.2,15,0.88,0.89,15.0,15.0,0.0,0.0,-0.0,True,True,True,15.0,15.0,77.5,77.5,0.0,True,True
0.2,15,0.89,0.9,15.0,15.0,0.0,0.0,-0.0,True,True,True,15.0,15.0,77.5,77.5,0.0,True,True
0.2,15,0.9,0.91,15.0,15.0,0.0,0.0,-0.0,True,True,True,15.0,15.0,77.5,77.5,0.0,True,True
0.2,15,0.91,0.9199999999999999,15.0,15.0,0.0,0.0,-0.0,True,True,True,15.0,15.0,77.5,77.5,0.0,True,True
0.2,15,0.9199999999999999,0.9299999999999999,15.0,15.0,0.0,0.0,-0.0,True,True,True,15.0,15.0,77.5,77.5,0.0,True,True
0.2,15,0.9299999999999999,0.94,15.0,15.0,0.0,0.0,-0.0,True,True,True,15.0,15.0,77.5,77.5,0.0,True,True
0.2,15,0.94,0.95,15.0,15.0,0.0,0.0,-0.0,True,True,True,15.0,15.0,77.5,77.5,0.0,True,True
0.2,15,0.95,0.96,15.0,15.0,0.0,0.0,-0.0,True,True,True,15.0,15.0,77.5,77.5,0.0,True,True
0.2,15,0.96,0.97,15.0,15.0,0.0,0.0,-0.0,True,True,True,15.0,12.0075,77.5,74.08268603815523,3.417313961844769,True,True
0.2,15,0.97,0.98,15.0,8.94,-6.0600000000000005,0.0,-0.0,True,True,True,15.0,9.45,77.5,75.51653599500692,1.9834640049930812,True,True
0.2,15,0.98,0.99,8.94,4.5225,-4.4174999999999995,6.0600000000000005,-0.12242840634416798,True,True,True,8.94,7.14,80.48456465409558,80.21931090165168,0.26525375244389693,True,True
0.4,5,0.7,0.71,5.0,5.0,0.0,0.0,-0.0,True,True,True,5.0,5.0,95.0,95.0,0.0,True,True
0.4,5,0.71,0.72,5.0,5.0,0.0,0.0,-0.0,True,True,True,5.0,5.0,95.0,95.0,0.0,True,True
0.4,5,0.72,0.73,5.0,5.0,0.0,0.0,-0.0,True,True,True,5.0,5.0,95.0,95.0,0.0,True,True
0.4,5,0.73,0.74,5.0,5.0,0.0,0.0,-0.0,True,True,True,5.0,5.0,95.0,95.0,0.0,True,True
0.4,5,0.74,0.75,5.0,5.0,0.0,0.0,-0.0,True,True,True,5.0,5.0,95.0,95.0,0.0,True,True
0.4,5,0.75,0.76,5.0,5.0,0.0,0.0,-0.0,True,True,True,5.0,5.0,95.0,95.0,0.0,True,True
0.4,5,0.76,0.77,5.0,5.0,0.0,0.0,-0.0,True,True,True,5.0,5.0,95.0,95.0,0.0,True,True
0.4,5,0.77,0.78,5.0,5.0,0.0,0.0,-0.0,True,True,True,5.0,5.0,95.0,95.0,0.0,True,True
0.4,5,0.78,0.79,5.0,5.0,0.0,0.0,-0.0,True,True,True,5.0,5.0,95.0,95.0,0.0,True,True
0.4,5,0.79,0.7999999999999999,5.0,5.0,0.0,0.0,-0.0,True,True,True,5.0,5.0,95.0,95.0,0.0,True,True
0.4,5,0.7999999999999999,0.8099999999999999,5.0,5.0,0.0,0.0,-0.0,True,True,True,5.0,5.0,95.0,95.0,0.0,True,True
0.4,5,0.8099999999999999,0.82,5.0,5.0,0.0,0.0,-0.0,True,True,True,5.0,5.0,95.0,95.0,0.0,True,True
0.4,5,0.82,0.83,5.0,5.0,0.0,0.0,-0.0,True,True,True,5.0,5.0,95.0,95.0,0.0,True,True
0.4,5,0.83,0.84,5.0,5.0,0.0,0.0,-0.0,True,True,True,5.0,5.0,95.0,95.0,0.0,True,True
0.4,5,0.84,0.85,5.0,5.0,0.0,0.0,-0.0,True,True,True,5.0,5.0,95.0,95.0,0.0,True,True
0.4,5,0.85,0.86,5.0,5.0,0.0,0.0,-0.0,True,True,True,5.0,5.0,95.0,95.0,0.0,True,True
0.4,5,0.86,0.87,5.0,5.0,0.0,0.0,-0.0,True,True,True,5.0,5.0,95.0,95.0,0.0,True,True
0.4,5,0.87,0.88,5.0,5.0,0.0,0.0,-0.0,True,True,True,5.0,5.0,95.0,95.0,0.0,True,True
0.4,5,0.88,0.89,5.0,5.0,0.0,0.0,-0.0,True,True,True,5.0,5.0,95.0,95.0,0.0,True,True
0.4,5,0.89,0.9,5.0,5.0,0.0,0.0,-0.0,True,True,True,5.0,5.0,95.0,95.0,0.0,True,True
0.4,5,0.9,0.91,5.0,5.0,0.0,0.0,-0.0,True,True,True,5.0,5.0,95.0,95.0,0.0,True,True
0.4,5,0.91,0.9199999999999999,5.0,5.0,0.0,0.0,-0.0,True,True,True,5.0,5.0,95.0,95.0,0.0,True,True
0.4,5,0.9199999999999999,0.9299999999999999,5.0,5.0,0.0,0.0,-0.0,True,True,True,5.0,5.0,95.0,95.0,0.0,True,True
0.4,5,0.9299999999999999,0.94,5.0,5.0,0.0,0.0,-0.0,True,True,True,5.0,5.0,95.0,95.0,0.0,True,True
0.4,5,0.94,0.95,5.0,5.0,0.0,0.0,-0.0,True,True,True,5.0,5.0,95.0,95.0,0.0,True,True
0.4,5,0.95,0.96,5.0,5.0,0.0,0.0,-0.0,True,True,True,5.0,5.0,95.0,95.0,0.0,True,True
0.4,5,0.96,0.97,5.0,5.0,0.0,0.0,-0.0,True,True,True,5.0,5.0,95.0,95.0,0.0,True,True
0.4,5,0.97,0.98,5.0,5.0,0.0,0.0,-0.0,True,True,True,5.0,5.0,95.0,95.0,0.0,True,True
0.4,5,0.98,0.99,5.0,2.45,-2.55,0.0,-0.0,True,True,True,5.0,3.73,95.0,94.68431166749127,0.31568833250872785,True,True
0.4,6,0.7,0.71,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,6.0,92.8,92.8,0.0,True,True
0.4,6,0.71,0.72,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,6.0,92.8,92.8,0.0,True,True
0.4,6,0.72,0.73,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,6.0,92.8,92.8,0.0,True,True
0.4,6,0.73,0.74,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,6.0,92.8,92.8,0.0,True,True
0.4,6,0.74,0.75,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,6.0,92.8,92.8,0.0,True,True
0.4,6,0.75,0.76,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,6.0,92.8,92.8,0.0,True,True
0.4,6,0.76,0.77,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,6.0,92.8,92.8,0.0,True,True
0.4,6,0.77,0.78,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,6.0,92.8,92.8,0.0,True,True
0.4,6,0.78,0.79,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,6.0,92.8,92.8,0.0,True,True
0.4,6,0.79,0.7999999999999999,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,6.0,92.8,92.8,0.0,True,True
0.4,6,0.7999999999999999,0.8099999999999999,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,6.0,92.8,92.8,0.0,True,True
0.4,6,0.8099999999999999,0.82,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,6.0,92.8,92.8,0.0,True,True
0.4,6,0.82,0.83,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,6.0,92.8,92.8,0.0,True,True
0.4,6,0.83,0.84,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,6.0,92.8,92.8,0.0,True,True
0.4,6,0.84,0.85,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,6.0,92.8,92.8,0.0,True,True
0.4,6,0.85,0.86,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,6.0,92.8,92.8,0.0,True,True
0.4,6,0.86,0.87,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,6.0,92.8,92.8,0.0,True,True
0.4,6,0.87,0.88,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,6.0,92.8,92.8,0.0,True,True
0.4,6,0.88,0.89,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,6.0,92.8,92.8,0.0,True,True
0.4,6,0.89,0.9,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,6.0,92.8,92.8,0.0,True,True
0.4,6,0.9,0.91,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,6.0,92.8,92.8,0.0,True,True
0.4,6,0.91,0.9199999999999999,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,6.0,92.8,92.8,0.0,True,True
0.4,6,0.9199999999999999,0.9299999999999999,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,6.0,92.8,92.8,0.0,True,True
0.4,6,0.9299999999999999,0.94,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,6.0,92.8,92.8,0.0,True,True
0.4,6,0.94,0.95,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,6.0,92.8,92.8,0.0,True,True
0.4,6,0.95,0.96,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,6.0,92.8,92.8,0.0,True,True
0.4,6,0.96,0.97,6.0,6.0,0.0,0.0,-0.0,True,True,True,6.0,6.0,92.8,92.8,0.0,True,True
0.4,6,0.97,0.98,6.0,4.944,-1.056,0.0,-0.0,True,True,True,6.0,4.971,92.8,91.97218788028,0.8278121197199937,True,True
0.4,6,0.98,0.99,4.944,2.424,-2.52,1.056,-0.021334058927300555,True,True,True,4.944,3.705,93.00056303646294,92.72391818544278,0.27664485102015135,True,True
0.4,7,0.7,0.71,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,90.2,90.2,0.0,True,True
0.4,7,0.71,0.72,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,90.2,90.2,0.0,True,True
0.4,7,0.72,0.73,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,90.2,90.2,0.0,True,True
0.4,7,0.73,0.74,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,90.2,90.2,0.0,True,True
0.4,7,0.74,0.75,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,90.2,90.2,0.0,True,True
0.4,7,0.75,0.76,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,90.2,90.2,0.0,True,True
0.4,7,0.76,0.77,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,90.2,90.2,0.0,True,True
0.4,7,0.77,0.78,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,90.2,90.2,0.0,True,True
0.4,7,0.78,0.79,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,90.2,90.2,0.0,True,True
0.4,7,0.79,0.7999999999999999,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,90.2,90.2,0.0,True,True
0.4,7,0.7999999999999999,0.8099999999999999,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,90.2,90.2,0.0,True,True
0.4,7,0.8099999999999999,0.82,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,90.2,90.2,0.0,True,True
0.4,7,0.82,0.83,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,90.2,90.2,0.0,True,True
0.4,7,0.83,0.84,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,90.2,90.2,0.0,True,True
0.4,7,0.84,0.85,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,90.2,90.2,0.0,True,True
0.4,7,0.85,0.86,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,90.2,90.2,0.0,True,True
0.4,7,0.86,0.87,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,90.2,90.2,0.0,True,True
0.4,7,0.87,0.88,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,90.2,90.2,0.0,True,True
0.4,7,0.88,0.89,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,90.2,90.2,0.0,True,True
0.4,7,0.89,0.9,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,90.2,90.2,0.0,True,True
0.4,7,0.9,0.91,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,90.2,90.2,0.0,True,True
0.4,7,0.91,0.9199999999999999,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,90.2,90.2,0.0,True,True
0.4,7,0.9199999999999999,0.9299999999999999,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,90.2,90.2,0.0,True,True
0.4,7,0.9299999999999999,0.94,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,90.2,90.2,0.0,True,True
0.4,7,0.94,0.95,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,90.2,90.2,0.0,True,True
0.4,7,0.95,0.96,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,7.0,90.2,90.2,0.0,True,True
0.4,7,0.96,0.97,7.0,7.0,0.0,0.0,-0.0,True,True,True,7.0,6.223,90.2,89.13276132406473,1.0672386759352719,True,True
0.4,7,0.97,0.98,7.0,4.8335,-2.1665,0.0,-0.0,True,True,True,7.0,4.9105,90.2,89.01124859141258,1.1887514085874216,True,True
0.4,7,0.98,0.99,4.8335,2.3975,-2.436,2.1665,-0.043769165403405925,True,True,True,4.8335,3.6785,91.04494365512006,90.80358833106864,0.24135532405142612,True,True
0.4,8,0.7,0.71,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,8.0,87.2,87.2,0.0,True,True
0.4,8,0.71,0.72,8.0,8.0,0.0,0.0,-0.0,True,True,True,8.0,8.0,87.2,87.2,0.0,True,True
